record_id,stage,name,mechanism,source,line,signals,static_status,test_unit,validation_group,priority,test_batch,applicability_status,trigger_case_status,trigger_case,observed_pass_status,correctness_status,codegen_status,fallback_status,performance_status,compile_first_ms,warmup,runs,mean_ms,stdev_ms,p50_ms,p99_ms,peak_memory_bytes,verdict,replacement_status,notes
7e6209f5de7f,post_grad,overlap_scheduling,pipeline,torch/_inductor/fx_passes/post_grad.py,447,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
a3b2e653404d,post_grad,replace_collectives_with_low_contention,pipeline,torch/_inductor/fx_passes/post_grad.py,458,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
60fbcd6201d9,post_grad,reinplace_inplaceable_ops,pipeline,torch/_inductor/fx_passes/post_grad.py,464,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
ae10227cf50e,post_grad,fix_auto_functionalized_dtype_views,pipeline,torch/_inductor/fx_passes/post_grad.py,469,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
ee968bf9d2ff,post_grad,decompose_triton_kernel_wrapper_functional,pipeline,torch/_inductor/fx_passes/post_grad.py,473,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
0ed026651930,post_grad,decompose_auto_functionalized,pipeline,torch/_inductor/fx_passes/post_grad.py,476,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
8aa533dd096d,post_grad,decompose_scan_to_while_loop,pipeline,torch/_inductor/fx_passes/post_grad.py,479,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
0f911c15a575,post_grad,decompose_map_to_while_loop,pipeline,torch/_inductor/fx_passes/post_grad.py,482,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
ea5af77d58bb,post_grad,graph_pass,pattern-registry,torch/_inductor/fx_passes/post_grad.py,525,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
90f50af4d121,post_grad,decompose_map_to_while_loop._,pattern-entry,torch/_inductor/fx_passes/post_grad.py,532,"mkldnn,dynamic_shape",needs-npu-validation,direct-case,device-specific-review,P3,B8_DEVICE_SPECIFIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
ea5af77d58bb,post_grad,graph_pass,pattern-registry,torch/_inductor/fx_passes/post_grad.py,718,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
e474fbcf9c41,post_grad,decompose_scan_to_while_loop._,pattern-entry,torch/_inductor/fx_passes/post_grad.py,725,"mkldnn,dynamic_shape",needs-npu-validation,direct-case,device-specific-review,P3,B8_DEVICE_SPECIFIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
2372ae0aacd5,post_grad,prepare_softmax_pattern,replacement-entry,torch/_inductor/fx_passes/post_grad.py,873,,generic-needs-validation,direct-case,generic-npu,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
a9b7cb230d3d,post_grad,mm_plus_mm,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1016,,generic-needs-validation,direct-case,generic-npu,P0,B1_NPU_GATES,applicable,executed,P0-MMPLUSMM-001,default-off-npu-template-integrated,pass-representative-grid-plus-semantics-and-integration,pass,extern-fallback-first,integration-beneficial-2of2-memory-gate-failed,19856.71346,10/round,100x3,0.257973,0.004880253,0.25692,0.26834,517120,conditional-supported-beneficial,integrated-default-off-memory-tradeoff-no-shim-environment-pending,"2026-08-21: experimental same-K grid is 8/8 functional with 6 beneficial and transposed/dynamic neutral; different-K T-014 to T-022 establish three dtype, true transposed stride, dynamic/backward semantics, standalone performance, and large supported-neutral hold. T-023 installs a torch_npu-owned NPU-only default-off different-K template with extern fallback-first from source-built wheel SHA d0ee1079...57718; structure UT 6/6, row/column positive, AOTAutograd output plus four gradients, and same-K/large/empty/arbitrary-stride/dynamic negatives pass. Fresh-process integrated shape-A/unaligned p50 improves 15.29%/18.04% and p99 improves 17.96%/19.18%; each candidate is a single Triton task. Candidate additional allocated peak is 517120/516096 bytes versus baseline 246784/244736, an exact 65536-byte-per-block times grid-6 Ascend Triton workspace effect; T-024 large tiles hit L0C limits and group2 reduces peak but misses the 10-us task screen, so no product tile change. Verdict is conditional because the strict memory gate fails and the current editable PyTorch/Triton/torch_npu/CANN header contract still needs an audit-only launcher shim for fresh candidate compile; default remains off, output limit is 131072, large/dynamic/empty/arbitrary-stride/same-K retain fallback. Numeric columns record the shape-A candidate three-round median metrics."
a08d46d5c1b1,post_grad,pointless_cumsum_replacement,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1039,"dynamic_shape,memory_alias",generic-needs-validation,direct-case,dynamic-shape,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
fca059732949,post_grad,cat_slice_cat,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1089,fallback,backend-sensitive,direct-case,backend-sensitive,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
ea5af77d58bb,post_grad,graph_pass,pattern-registry,torch/_inductor/fx_passes/post_grad.py,1485,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
3a442aaf816c,post_grad,decompose_triton_kernel_wrapper_functional._,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1492,,generic-needs-validation,direct-case,generic-npu,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
ea5af77d58bb,post_grad,graph_pass,pattern-registry,torch/_inductor/fx_passes/post_grad.py,1579,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
ebd427f76b31,post_grad,decompose_auto_functionalized._,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1586,,generic-needs-validation,direct-case,generic-npu,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
ebd427f76b31,post_grad,decompose_auto_functionalized._,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1613,,generic-needs-validation,direct-case,generic-npu,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
0dbe14bdcb4b,post_grad,splitwithsizes_cat_replace,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1731,,generic-needs-validation,direct-case,generic-npu,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
a40c88bc57d2,post_grad,cat_splitwithsizes_replace,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1786,,generic-needs-validation,direct-case,generic-npu,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
a2808e257578,post_grad,reciprocal_sqrt_to_rsqrt,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1800,,generic-needs-validation,direct-case,generic-npu,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
933e06d73344,post_grad,unfuse_bias_add_to_pointwise,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1905,"cuda,dynamic_shape",needs-npu-validation,direct-case,backend-assumption-review,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
aa586fbf9c5c,post_grad,unfuse_bias_baddbmm_to_pointwise,pattern-entry,torch/_inductor/fx_passes/post_grad.py,1955,,generic-needs-validation,direct-case,generic-npu,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
ae25cdda35b0,post_grad,addmm,pattern-entry,torch/_inductor/fx_passes/post_grad.py,2033,,generic-needs-validation,direct-case,generic-npu,P0,B1_NPU_GATES,applicable,executed,P0-ADDMM-001,backend-split,pass-representative-grid-plus-semantics,pass,backend-dependent,beneficial-default-representative-grid-8of8,13742.2554,10/round,100x3,0.2214206,0.006597774,0.219265,0.23783,1249792,supported-beneficial,cross-cutting-reduction-fix-verified,"2026-08-21: default grid 8/8 functional and p50 >10%; full/row/vector bias semantics and mixed-dtype negative guard pass; full-bias and vector-bias backward outputs plus all 3 gradients correct after torch_npu make_reduction strict_sum compatibility fix; minimal NPU sum and neighbor regressions pass; numeric columns retain original fp16 shape-A point"
f93122e534b3,post_grad,_fuse_addcdiv_to_fma,pattern-entry,torch/_inductor/fx_passes/post_grad.py,2078,triton,backend-sensitive,direct-case,backend-sensitive,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
d3cf807b12c4,post_grad,reuse_partial,pattern-entry,torch/_inductor/fx_passes/post_grad.py,2119,,generic-needs-validation,direct-case,generic-npu,P2,B11_GENERIC,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
b9dd52e975d9,post_grad,fold_four_op_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,217,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T027-STRUCT-FOLD-FOUR-OP;T028-NPU-FOLD-FOUR-POSITIVE-NOT-REACHED;T028-NPU-FOLD-FOUR-NEGATIVE,partial-npu-reachability,pass-npu-output-positive-pre-eliminated-negative-preserved-and-structure,pass-positive-backend-bypassed-negative-preserved,not-run,not-run,775.14611,,,,,,,,not-run,not-assessed,"2026-08-24: structure UT passed; x+zeros_like positive became an identity before the Inductor custom-pass registry, while the ones_like negative reached fold_four_op_pass and kept add 1->1; both NPU outputs had max error 0; target-pass performance is not attributable for this positive"
7b6286bf0999,post_grad,fold_cast,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,265,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T032-STRUCT-FOLD-CAST;T032-NPU-FOLD-CAST-POSITIVE-NOT-REACHED;T032-NPU-FOLD-CAST-NEGATIVE,partial-npu-reachability,pass-npu-output-positive-pre-eliminated-negative-preserved-and-structure,pass-positive-pre-eliminated-negative-cast-preserved,not-run,not-run,19372.60256,,,,,,,,not-run,not-assessed,2026-08-24: same-dtype cast structure test folds 1->0 but the NPU positive was already absent before fold_cast; fp16-to-fp32 negative reached the pass and stayed 1->1; both outputs passed value and full semantic contracts
365071034d2b,post_grad,fold_cat,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,293,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T032-STRUCT-FOLD-CAT;T032-NPU-FOLD-CAT-POSITIVE;T032-NPU-FOLD-CAT-NEGATIVE;T033-FOLD-CAT-PERFORMANCE,npu-trigger-confirmed,pass-npu-positive-negative-semantics-and-structure,pass-nested-cat-flattened-positive-multiuser-negative-preserved,not-run,three-round-paired-beneficial,2859.69303,10,100,0.2695499,0.005401127838636382,0.26779,0.28943,4194816,supported-beneficial,existing-pass-verified-no-replacement,2026-08-24: nested cat 2->1 and multi-user negative 2->2 passed full semantics; three-round paired p50 0.298020->0.267790 ms (+10.14%) and p99 0.322720->0.289430 ms (+10.32%); tasks 2->1 and additional allocated peak 6292480->4194816 bytes; existing pass is beneficial on the registered fp16 contiguous shape
e0676650acaa,post_grad,fold_clone,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,350,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T032-STRUCT-FOLD-CLONE;T032-NPU-FOLD-CLONE-POSITIVE-NOT-REACHED;T032-NPU-FOLD-CLONE-NEGATIVE,partial-npu-reachability,pass-npu-output-positive-pre-eliminated-negative-preserved-and-structure,pass-positive-pre-eliminated-output-clone-preserved,not-run,not-run,19528.49595,,,,,,,,not-run,not-assessed,2026-08-24: internal clone structure test folds 1->0 but clone-to-relu was already absent before fold_clone on the NPU path; direct-output clone reached the pass and stayed 1->1 with new storage semantics preserved
e4740635d018,post_grad,fold_detach,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,388,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T032-STRUCT-FOLD-DETACH-REACHABILITY;T032-NPU-FOLD-DETACH-POSITIVE-NOT-REACHED;T032-NPU-FOLD-DETACH-NEGATIVE-BYPASSED,partial-npu-reachability,pass-npu-output-pre-eliminated-or-bypassed-and-full-semantics,pass-positive-pre-eliminated-direct-output-graph-bypassed,not-run,not-run,19187.5724,,,,,,,,not-run,not-assessed,2026-08-24: make_fx and NPU backend canonicalized detach before fold_detach; direct detach output bypassed the registry graph but preserved shared storage distinct object and requires_grad false semantics; no target-pass performance is attributable
1867e9118b95,post_grad,fold_expand,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,407,dynamic_shape,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T027-STRUCT-FOLD-EXPAND;T028-NPU-FOLD-EXPAND-POSITIVE;T028-NPU-FOLD-EXPAND-NEGATIVE,npu-trigger-confirmed,pass-npu-positive-negative-and-structure,pass-target-removed-positive-preserved-negative,not-run,not-run,19170.06585,,,,,,,,not-run,not-assessed,"2026-08-24: structure UT plus fresh default-backend NPU positive/negative passed; identity expand 1->0, broadcast expand 1->1, both max error 0; performance pending"
00d8af49888a,post_grad,fold_reduce,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,449,dynamic_shape,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable-but-disabled,executed,T027-STRUCT-FOLD-REDUCE;T028-NPU-ALIAS-BLOCKER;T029-NPU-CLONE-FIX;T030-PAIRED;T031-FINAL-NOOP,npu-trigger-confirmed-final-noop,pass-npu-alias-safe-final-sum-preserved,pass-final-preserves-reduction,not-run,three-round-paired-regressed,18865.78199,10,100,0.2405656,0.007109796468126344,0.23896,0.26107,2097664,supported-pass-disabled-performance-rejected,rejected-use-existing-sum,"2026-08-24: pre-fix direct-input replacement failed storage alias; clone fixed correctness but regressed p50/p99 by 3.06%/6.72% with no task or memory gain. Final wheel keeps sum 1->1 and emits no clone; positive/negative max error 0 and alias contract pass. Existing sum is faster, so no handwritten Triton copy."
a1f6a59d9de1,post_grad,fold_sink_view,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,480,"dynamic_shape,memory_alias",npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T034-STRUCT-FOLD-SINK-VIEW;T034-NPU-FOLD-SINK-VIEW-POSITIVE-V2;T034-NPU-FOLD-SINK-VIEW-NEGATIVE-V2,npu-trigger-confirmed,pass-npu-positive-negative-semantics-and-structure,pass-reshape-relu-reordered-positive-multiuser-negative-preserved,not-run,not-run,18298.45277,,,,,,,,not-run,not-assessed,2026-08-24: non-identity reshape-to-relu was reordered to relu-to-reshape and the multi-user negative was preserved; tensor and tuple outputs passed numeric dtype stride alias identity and requires_grad contracts; performance pending
c7bba487569d,post_grad,fold_slice,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,586,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T027-STRUCT-FOLD-SLICE;T028-NPU-FOLD-SLICE-POSITIVE-NOT-REACHED;T028-NPU-FOLD-SLICE-NEGATIVE,partial-npu-reachability,pass-npu-output-positive-pre-eliminated-negative-preserved-and-structure,pass-positive-pre-eliminated-negative-preserved,not-run,not-run,18964.52172,,,,,,,,not-run,not-assessed,"2026-08-24: full symbolic slice positive was already absent before fold_slice; partial negative reached the pass and kept slice 1->1; both NPU outputs had max error 0; no performance can be attributed to fold_slice for the current positive"
194a456e2f95,post_grad,fold_squeeze,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,606,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T034-STRUCT-FOLD-SQUEEZE;T034-NPU-FOLD-SQUEEZE-POSITIVE;T034-NPU-FOLD-SQUEEZE-NEGATIVE,npu-trigger-confirmed,pass-npu-positive-negative-semantics-and-structure,pass-matching-pair-removed-negative-preserved,not-run,not-run,2674.801,,,,,,,,not-run,not-assessed,2026-08-24: matching unsqueeze and squeeze were both removed while the different-dim negative stayed 1-to-1; compiled output preserved eager shared-storage distinct-object and stride semantics; performance pending
3fc1c8c21ee3,post_grad,fold_to_copy,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,639,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T034-STRUCT-FOLD-TO-COPY;T034-NPU-FOLD-TO-COPY-POSITIVE-NOT-REACHED;T034-NPU-FOLD-TO-COPY-NEGATIVE-NOT-REACHED,target-node-not-reached,pass-npu-output-positive-pre-eliminated-negative-canonicalized-and-structure,pass-same-dtype-pre-eliminated-dtype-conversion-preserved-as-prims,not-run,not-run,18098.46541,,,,,,,,not-run,not-assessed,2026-08-24: same-dtype internal copy disappeared before fold_to_copy and real dtype conversion reached it as prims.convert_element_type; both full semantic contracts passed but no performance is attributable to this custom pass
1766db4d1343,post_grad,view_fold_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,703,"dynamic_shape,memory_alias",npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T027-STRUCT-VIEW-FOLD;T028-NPU-VIEW-FOLD-POSITIVE-NOT-REACHED;T028-NPU-VIEW-FOLD-NEGATIVE,partial-npu-reachability,pass-npu-output-positive-pre-eliminated-negative-preserved-and-structure,pass-positive-pre-eliminated-negative-viewlike-preserved,not-run,not-run,19162.93617,,,,,,,,not-run,not-assessed,"2026-08-24: identity view positive was already absent before view_fold_pass; non-identity negative arrived as aten.reshape and was preserved 1->1; both NPU outputs had max error 0; current positive cannot establish target-pass benefit"
3a7ccf1b83a8,post_grad,fold_where,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,753,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T034-STRUCT-FOLD-WHERE;T034-NPU-FOLD-WHERE-POSITIVE;T034-NPU-FOLD-WHERE-NEGATIVE;T035-FOLD-WHERE-PERFORMANCE,npu-trigger-confirmed,pass-npu-positive-negative-semantics-and-structure,pass-where-replaced-by-clone-positive-distinct-negative-preserved,not-run,three-round-paired-neutral,19183.14921,10,100,0.2461282,0.005860165992064171,0.245115,0.2663,8389120,supported-neutral,existing-pass-verified-no-replacement,2026-08-24: where 1-to-0 and clone 0-to-1 preserved new-storage semantics while the distinct-branch negative stayed; paired p50 0.247985-to-0.245115 ms (+1.16%) and p99 +3.12%; tasks stayed 1-to-1 and allocated peak stayed 8389120 bytes so no handwritten Triton is justified
ca5e77d357d4,post_grad,fold_redundant_ops,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,779,"dynamic_shape,memory_alias",npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T034-STRUCT-FOLD-REDUNDANT-OPS;T034-NPU-FOLD-REDUNDANT-OPS-POSITIVE-V2;T034-NPU-FOLD-REDUNDANT-OPS-NEGATIVE-V2,npu-trigger-confirmed,pass-npu-positive-negative-semantics-and-structure,pass-redundant-reshape-squeeze-removed-negative-preserved,not-run,not-run,2690.28209,,,,,,,,not-run,not-assessed,2026-08-24: redundant reshape and squeeze were both removed while the shape-changing negative stayed; compiled output preserved eager shared-storage distinct-object and stride semantics; performance pending
6ae1e7b72b49,post_grad,cat_to_view_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,940,"dynamic_shape,memory_alias",npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T027-STRUCT-CAT-TO-VIEW;T028-NPU-ALIAS-BLOCKER;T029-NPU-CLONE-FIX;T030-PAIRED;T031-FINAL,npu-trigger-confirmed,pass-npu-positive-negative-alias-and-structure,pass-cat-replaced-by-clone-positive-preserved-negative,not-run,three-round-paired-neutral-resource-beneficial,18832.81224,10,100,0.2631187,0.004855201921338565,0.25504,0.28334,4194816,supported-neutral-resource-beneficial,implemented-alias-safe-clone,"2026-08-24: pre-fix full-cover cat incorrectly returned the input storage. Final wheel uses contiguous clone: cat 1->0 and clone 0->1 for positive, partial negative keeps cat 1->1; all numeric/dtype/stride/alias gates pass. Paired p50 +2.29%, p99 -0.78%, tasks 3->1, allocated peak -4195840 B."
5c9c22abceab,post_grad,repeat_to_expand_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,1172,dynamic_shape,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T027-STRUCT-REPEAT-TO-EXPAND;T028-NPU-REPEAT-TO-EXPAND-POSITIVE;T028-NPU-REPEAT-TO-EXPAND-NEGATIVE,npu-trigger-confirmed,pass-npu-positive-negative-and-structure,pass-repeat-replaced-by-expand-positive-preserved-negative,not-run,not-run,17960.66009,,,,,,,,not-run,not-assessed,"2026-08-24: structure UT plus fresh default-backend NPU positive/negative passed; broadcast-only repeat 1->0 and expand 0->1, physical-copy repeat stayed 1->1, both max error 0; performance pending"
8ee9e84ccba6,post_grad,fold_iota_arithmetic_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,1433,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T038-IOTA-SAFE;T038-CMP-INF;T038-CMP-INT32-OVERFLOW;T039-IOTA-PERFORMANCE,npu-trigger-confirmed,pass-npu-safe-positive-and-boundary-semantics,pass-safe-iota-int64-to-int32-dangerous-cmp-sub-disabled,development-audit-shim-only,three-round-paired-beneficial,17893.75001,10,100,0.2480445,0.006005801514226293,0.246625,0.26286,1049088,supported-beneficial,existing-pass-narrowed-no-replacement,2026-08-25: T038 removes unsafe cmp(sub(a-b)-0) rewrite after Inf and fixed-width overflow counterexamples while retaining safe iota downcast; 67/67 source and installed FX plus 9/9 functional workers pass; T039 safe cohort p50 0.557745-to-0.246625 ms (+55.78%) and p99 +54.51% with tasks 1-to-1 and allocated peak unchanged; development audit shim evidence only
21e9122b4c50,post_grad,broadcast_const_mask_compress,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,1572,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T038-MASK-EQUAL;T038-MASK-BROADCAST-NEGATIVE;T039-MASK-PERFORMANCE,npu-trigger-confirmed,pass-npu-equal-and-broadcast-shape-semantics,pass-equal-shape-compressed-broadcast-mismatch-preserved,development-audit-shim-only,three-round-paired-neutral,17881.38309,10,100,0.2444889,0.0046005860177884645,0.24358,0.25685,4194816,supported-neutral,existing-pass-narrowed-no-triton-replacement,2026-08-25: T038 adds exact static shape guard; equal-shape where/full is removed and broadcast mismatch is preserved; T039 p50 0.244325-to-0.243580 ms (+0.30%) and p99 +1.01% with tasks 1-to-1 and allocated peak unchanged because baseline already fuses the chain into one kernel; no handwritten Triton is justified; development audit shim evidence only
76c60fcaa82c,post_grad,masked_add_compose_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,1727,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,masked_integer_positive;masked_noncomplement_negative;masked_float_signed_zero,npu-trigger-confirmed,pass-npu-positive-negative-ieee-semantics-and-structure,pass-integer-where-add-folded-noncomplement-and-float-preserved,not-run,three-round-paired-neutral,17816.39908,10,100,0.2518757,0.005902938340394976,0.251115,0.26638,4194816,supported-neutral,existing-pass-narrowed-no-triton-replacement,"2026-08-25: exact-zero dtype guard fixed float signed-zero; 76/76 FX and 3/3 NPU functional profiles pass; T041 int32 paired p50/p99 0.260785/0.295460->0.251115/0.266380 ms (+3.71%/+9.84%), tasks 1->1 and allocated peak unchanged; supported-neutral, no Triton replacement"
338fbaf80d51,post_grad,bool_cast_mul_to_where_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,1871,"dynamic_shape,memory_alias",npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,bool_integer_positive;bool_integer_view_positive;bool_float_nonfinite,npu-trigger-confirmed,pass-npu-view-positive-direct-and-float-negative-ieee-semantics,pass-view-chain-cast-mul-folded-direct-and-float-preserved,not-run,view-chain-three-round-paired-beneficial-direct-rewrite-disabled,17977.80726,10,100,0.2818781,0.005949508883050344,0.280315,0.29619,4194816,supported-beneficial,implemented-view-chain-performance-guard-no-replacement,"2026-08-25: T041 direct rewrite p50/p99 regressed 0.69%/19.02% and device duration rose 62.56->73.86 us, so T042 disables empty-chain direct rewrite; non-empty view-chain p50/p99 0.440025/0.492800->0.280315/0.296190 ms (+36.30%/+39.90%); source/installed 76/76 and T042 NPU direct/view/float 3/3 pass; beneficial only in exact-zero integer/bool non-empty single-user view chain"
6ca9ff1d9090,post_grad,sign_diff_hamming_fuse_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,2005,,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,hamming_float_special;hamming_integer_keepdim;hamming_multiuser,npu-trigger-confirmed,pass-npu-positive-negative-special-value-semantics-and-structure,pass-sign-relu-sub-abs-replaced-by-gt-ne-multiuser-preserved,not-run,three-round-paired-neutral,19705.31056,10,100,0.2577348,0.004607368120738778,0.25677,0.27409,4608,supported-neutral,existing-pass-verified-no-replacement,"2026-08-25: float special/integer keepdim positives and multi-user negative pass NPU; T041 fp32 paired p50/p99 0.266480/0.290000->0.256770/0.274090 ms (+3.64%/+5.49%), tasks 1->1 and allocated peak unchanged; supported-neutral, no Triton replacement"
