matrix_generated_at,task_id,acceptance_unit_id,canonical_acceptance_unit_id,independent_unit_contribution,gpu_review_path,npu_progress_path,contract_name,stage,manifest_status,review_status,denominator_eligible,variant_count,verified_variant_count,pending_variant_count,coverage_status,community_test_count,reference_backend,reference_status,required_npu_backend,observed_npu_backend,npu_execution_status,npu_correctness_status,comparison_verdict,repair_status,community_alignment_status,community_alignment_source,community_aligned_scope,community_divergent_scope,community_open_scope,community_alignment_disposition,performance_status,performance_verdict,current_phase,updated_at,manifest_path,npu_result_path,comparison_result_path,performance_evidence_path
2026-09-15T17:20:20+08:00,T-104,AU-fuse-attention-sfdp-pattern-14,AU-fuse-attention-sfdp-pattern-14,1,results/current/T-104/gpu_reference_review.json,results/current/T-104/npu_stage_reviews.json,SDPA pattern 14：BERT Large布局、加法mask,joint_graph,partially-completed,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=1；本编号精确改写=1；原合同未通过；后续分支不计覆盖,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T23:16:45.585012+08:00,upstream/t104_manifest.yaml,,,upstream/t104_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-104,AU-fuse-attention-sfdp-pattern-15,AU-fuse-attention-sfdp-pattern-15,1,results/current/T-104/gpu_reference_review.json,results/current/T-104/npu_stage_reviews.json,SDPA pattern 15：DistilBERT masked_fill布尔mask,joint_graph,partially-completed,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,community-contract-passed-not-final,原方法 tests=1/skip=0；已通过Tensor比较=1；本编号精确改写=1；原社区合同通过，仍待逐项图/性能审核,not-run,awaiting-code-and-performance-review,PARTIAL_ALIGNED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,functional-precheck-blocked-off-numerical-failure,NOT_MEASURED,npu-contract-review,2026-09-14T23:16:45.585012+08:00,upstream/t104_manifest.yaml,,,upstream/t104_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-105,AU-fuse-attention-sfdp-pattern-16,AU-fuse-attention-sfdp-pattern-16,1,results/current/T-105/gpu_reference_review.json,,SDPA pattern 16：BERT Large mask+dropout,joint_graph,partially-completed,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,native-passed-different-target-observed,triton_experimental,,not-run,not-run,not-run,not-run,backend-specific-partial-alignment,manifest-preparation-contract,,,GPU预期：CUDA命中专属pattern counter；replacement保留原数学链以满足紧精度合同；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,源码边界已审核、设备行为尚未形成结论；GPU reference 与 NPU triton_experimental 实测后更新,prepared-awaiting-functional-gate,planned,gpu-target-attribution-pending,2026-09-15T01:30:00+08:00,upstream/t105_manifest.yaml,,,upstream/t105_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-105,AU-fuse-attention-sfdp-pattern-17,AU-fuse-attention-sfdp-pattern-15,0,results/current/T-105/gpu_reference_review.json,,SDPA pattern 17：DistilBERT masked_fill+dropout,joint_graph,partially-completed,duplicate-contract-evidence-retained,no-duplicate-contract,1,1,0,duplicate-noncounting,1,inductor-default,native-passed-different-target-observed,triton_experimental,,not-run,not-run,not-run,not-run,duplicate-contract-evidence-retained,manifest-preparation-contract,,,GPU预期：15承载同一推理合同；17原生PASS不证明独立编号；NPU待验证：沿用canonical合同的未决问题，不借别名宣布修复,源码边界已审核、设备行为尚未形成结论；GPU reference 与 NPU triton_experimental 实测后更新,duplicate-contract-no-new-measurement,see-canonical-task-not-recertified-here,duplicate-evidence-retained-not-counting,2026-09-15T01:30:00+08:00,upstream/t105_manifest.yaml,,,upstream/t105_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-105,AU-fuse-attention-sfdp-pattern-18,AU-fuse-attention-sfdp-pattern-18,1,results/current/T-105/gpu_reference_review.json,,SDPA pattern 18：GPT2 causal mask并返回K/V,joint_graph,partially-completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed-product-unchanged,FULL_ALIGNED,explicit,原社区方法完整执行；记录12个Tensor比较；独立微图数值和精确OFF/ON通过,,未覆盖的dtype/形状/梯度不外推,保留当前产品配置；局部时延不等于模型端到端收益,measured,PERF_IMPROVED,formally-closed,2026-09-15T01:30:00+08:00,upstream/t105_manifest.yaml,results/current/T-105/functional/pattern-18.json,results/current/T-105/functional/pattern-18.json,results/current/T-105/performance_summary.json
2026-09-15T17:20:20+08:00,T-105,AU-fuse-attention-sfdp-pattern-19,AU-fuse-attention-sfdp-pattern-19,1,results/current/T-105/gpu_reference_review.json,,SDPA pattern 19：GPT2 causal mask叠加attention mask,joint_graph,partially-completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed-product-unchanged,PARTIAL_ALIGNED,explicit,原社区方法完整执行；记录0个Tensor比较；独立微图数值和精确OFF/ON通过,本次FP32微图ON仍为两次NPU bmm与safe_softmax数学展开，不能记为融合FA内核收益,原社区无数值oracle，派生微图不能回填；额外FP16 query与FP32 mask派生域已发生ON编译dtype错误；本FP32计时不能销项，CUDA同域行为尚未验证,保留当前产品配置；局部时延不等于模型端到端收益；half域缺口见issues/REF-sfdp-pattern-19-native/性能精度域缺口.md，需独立修复评审,measured,PERF_REGRESSED,formally-closed,2026-09-15T01:30:00+08:00,upstream/t105_manifest.yaml,results/current/T-105/functional/pattern-19.json,results/current/T-105/functional/pattern-19.json,results/current/T-105/performance_summary.json
2026-09-15T17:20:20+08:00,T-105,AU-fuse-attention-sfdp-pattern-20,AU-fuse-attention-sfdp-pattern-20,1,results/current/T-105/gpu_reference_review.json,results/current/T-105/npu_stage_reviews.json,SDPA pattern 20：新版DistilBERT先缩放Q的mask+dropout,joint_graph,partially-completed,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,community-contract-passed-not-final,原方法 tests=1/skip=0；已通过Tensor比较=0；本编号精确改写=1；原社区合同通过，仍待逐项图/性能审核；没有数值比较证据，不计精度PASS,not-run,awaiting-code-and-performance-review,PARTIAL_ALIGNED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,functional-precheck-blocked-off-numerical-failure,NOT_MEASURED,npu-contract-review,2026-09-15T01:30:00+08:00,upstream/t105_manifest.yaml,,,upstream/t105_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-106,AU-fuse-attention-sfdp-pattern-21,AU-fuse-attention-sfdp-pattern-21,1,results/current/T-106/gpu_reference_review.json,,SDPA pattern 21：T5加法mask与FP32 softmax,joint_graph,completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,PARTIAL_ALIGNED,explicit,完整原社区数值与本编号改写通过,NPU数学展开与CUDA融合kernel不同；已选输入OFF被22接替，不能独立归因,未覆盖dtype/形状/梯度不外推；不证明所有输入均无法独立归因,用户接受归因限制结项，不计收益、不计默认关闭免测、不更改产品配置,accepted-not-independently-attributable,PERF_NOT_INDEPENDENTLY_ATTRIBUTABLE,formally-closed,2026-09-15T17:20:08.167333+08:00,upstream/t106_manifest.yaml,results/current/T-106/functional/pattern-21.json,results/current/T-106/functional/pattern-21.json,results/current/T-106/performance_summary.json
2026-09-15T17:20:20+08:00,T-106,AU-fuse-attention-sfdp-pattern-22,AU-fuse-attention-sfdp-pattern-22,1,results/current/T-106/gpu_reference_review.json,,SDPA pattern 22：T5加法mask且返回K/V,joint_graph,completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,installed-original-neighbors-boundary-verified,PARTIAL_ALIGNED,explicit,原社区方法完整执行；记录12个Tensor比较；独立微图数值和精确OFF/ON通过,NPU数学展开与CUDA融合kernel路径不同,未覆盖的dtype/形状/梯度不外推,保留当前产品配置；局部时延不等于模型端到端收益,measured,PERF_REGRESSED,formally-closed,2026-09-15T17:20:08.167333+08:00,upstream/t106_manifest.yaml,results/current/T-106/functional/pattern-22.json,results/current/T-106/functional/pattern-22.json,results/current/T-106/performance_summary.json
2026-09-15T17:20:20+08:00,T-106,AU-fuse-attention-sfdp-pattern-23,AU-fuse-attention-sfdp-pattern-23,1,results/current/T-106/gpu_reference_review.json,,SDPA pattern 23：T5零mask消去且返回K/V,joint_graph,completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed-product-unchanged,FULL_ALIGNED,explicit,原社区方法完整执行；记录6个Tensor比较；独立微图数值和精确OFF/ON通过,,未覆盖的dtype/形状/梯度不外推,保留当前产品配置；局部时延不等于模型端到端收益,measured,PERF_IMPROVED,formally-closed,2026-09-15T17:20:08.167333+08:00,upstream/t106_manifest.yaml,results/current/T-106/functional/pattern-23.json,results/current/T-106/functional/pattern-23.json,results/current/T-106/performance_summary.json
2026-09-15T17:20:20+08:00,T-106,AU-fuse-attention-sfdp-pattern-24,AU-fuse-attention-sfdp-pattern-24,1,results/current/T-106/gpu_reference_review.json,,SDPA pattern 24：MBart/PLBart reshape+bmm与异dtype mask,joint_graph,completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed-product-unchanged,PARTIAL_ALIGNED,explicit,原社区方法完整执行；记录1个Tensor比较；独立微图数值和精确OFF/ON通过,NPU数学展开与CUDA融合kernel路径不同,未覆盖的dtype/形状/梯度不外推,保留当前产品配置；局部时延不等于模型端到端收益,measured,PERF_REGRESSED,formally-closed,2026-09-15T17:20:08.167333+08:00,upstream/t106_manifest.yaml,results/current/T-106/functional/pattern-24.json,results/current/T-106/functional/pattern-24.json,results/current/T-106/performance_summary.json
2026-09-15T17:20:20+08:00,T-107,AU-fuse-attention-sfdp-pattern-28,AU-fuse-attention-sfdp-pattern-28,1,results/current/T-107/gpu_reference_review.json,results/current/T-107/npu_stage_reviews.json,SDPA pattern 28：Visformer非连续QKV,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=0；本编号精确改写=1；原合同未通过；后续分支不计覆盖；没有数值比较证据，不计精度PASS,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T22:47:40.792414+08:00,upstream/t107_manifest.yaml,,,upstream/t107_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-107,AU-fuse-attention-sfdp-pattern-29,AU-fuse-attention-sfdp-pattern-29,1,results/current/T-107/gpu_reference_review.json,,SDPA pattern 29：BERT式分摊sqrt缩放并带mask,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,native-passed-different-target-observed,triton_experimental,,not-run,not-run,not-run,not-run,pending-device-comparison,manifest-preparation-contract,,,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,源码边界已审核、设备行为尚未形成结论；GPU reference 与 NPU triton_experimental 实测后更新,prepared-awaiting-functional-gate,planned,gpu-target-attribution-pending,2026-09-10T22:55:21+08:00,upstream/t107_manifest.yaml,,,upstream/t107_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-107,AU-fuse-attention-sfdp-pattern-30,AU-fuse-attention-sfdp-pattern-30,1,results/current/T-107/gpu_reference_review.json,results/current/T-107/npu_stage_reviews.json,SDPA pattern 30：pattern 29的无mask形式,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=1；本编号精确改写=1；原合同未通过；后续分支不计覆盖,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T22:49:06.203043+08:00,upstream/t107_manifest.yaml,,,upstream/t107_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-112,AU-fsdp-get-dedup-rs,AU-post-grad-dedup-reduce-scatters,0,results/current/T-112/gpu_reference_review.json,,线性reduce-scatter相加去重,post_grad,duplicate-contract-evidence-retained,duplicate-contract-evidence-retained,no-duplicate-contract,1,1,0,duplicate-noncounting,1,inductor-default,gpu-validated-duplicate-contract,triton_experimental,,not-run,not-run,not-run,not-run,PENDING_REVIEW,legacy-missing-explicit,,,历史结果缺少显式社区对齐范围，需在后续再认证时补录,保留原功能/性能结论，但不得据此外推为完全社区对齐,duplicate-contract-no-new-measurement,see-canonical-task-not-recertified-here,duplicate-evidence-retained-not-counting,2026-09-11T12:04:00+08:00,upstream/t112_manifest.yaml,,,upstream/t112_performance_plan.yaml
